country_iso3,year_month,gdelt_conflict_event_count,gdelt_protest_event_count,gdelt_goldstein_mean
VNM,2004-12,40,6,-9.42391304347826
VNM,2005-01,73,6,-9.38607594936709
VNM,2005-02,46,4,-9.7
VNM,2005-03,86,4,-9.711111111111112
VNM,2005-04,112,13,-9.544000000000004
VNM,2005-05,43,5,-9.541666666666668
VNM,2005-06,38,21,-8.661016949152541
VNM,2005-07,43,7,-9.35
VNM,2005-08,34,14,-8.906249999999998
VNM,2005-09,29,3,-9.640625
VNM,2005-10,25,3,-9.535714285714286
VNM,2005-11,78,4,-9.701219512195124
VNM,2005-12,49,4,-9.528301886792455
VNM,2006-01,51,4,-9.6
VNM,2006-02,30,7,-9.121621621621625
VNM,2006-03,91,16,-9.392523364485978
VNM,2006-04,70,9,-9.379746835443038
VNM,2006-05,110,4,-9.780701754385962
VNM,2006-06,112,7,-9.697478991596642
VNM,2006-07,70,4,-9.736486486486488
VNM,2006-08,173,14,-9.548128342245986
VNM,2006-09,64,2,-9.643939393939393
VNM,2006-10,120,11,-9.55343511450382
VNM,2006-11,179,21,-9.547499999999998
VNM,2006-12,109,10,-9.647058823529415
VNM,2007-01,142,16,-9.588607594936704
VNM,2007-02,181,24,-9.421951219512195
VNM,2007-03,220,73,-9.035836177474403
VNM,2007-04,259,27,-9.568181818181818
VNM,2007-05,161,22,-9.453551912568308
VNM,2007-06,195,26,-9.502262443438914
VNM,2007-07,169,25,-9.474226804123708
VNM,2007-08,182,24,-9.44902912621359
VNM,2007-09,196,26,-9.405405405405403
VNM,2007-10,270,32,-9.54635761589404
VNM,2007-11,216,20,-9.536016949152543
VNM,2007-12,200,83,-8.856890459363957
VNM,2008-01,288,32,-9.559374999999992
VNM,2008-02,243,22,-9.520754716981134
VNM,2008-03,231,38,-9.364312267657983
VNM,2008-04,251,60,-9.258842443729904
VNM,2008-05,279,28,-9.61400651465798
VNM,2008-06,303,19,-9.596273291925465
VNM,2008-07,307,19,-9.616564417177917
VNM,2008-08,241,26,-9.426966292134829
VNM,2008-09,137,34,-9.102339181286542
VNM,2008-10,282,52,-9.362275449101794
VNM,2008-11,219,11,-9.736956521739135
VNM,2008-12,282,27,-9.640776699029127
VNM,2009-01,374,34,-9.60294117647059
VNM,2009-02,276,24,-9.496666666666664
VNM,2009-03,319,100,-9.056085918854409
VNM,2009-04,442,45,-9.588295687885008
VNM,2009-05,339,30,-9.588075880758808
VNM,2009-06,179,35,-9.313084112149536
VNM,2009-07,302,39,-9.504398826979473
VNM,2009-08,510,66,-9.48090277777778
VNM,2009-09,537,65,-9.517441860465123
VNM,2009-10,446,45,-9.570264765784104
VNM,2009-11,327,52,-9.420844327176777
VNM,2009-12,384,46,-9.510465116279073
VNM,2010-01,483,50,-9.567542213883678
VNM,2010-02,438,30,-9.575854700854705
VNM,2010-03,101,34,-9.025925925925925
VNM,2010-04,203,37,-9.285416666666665
VNM,2010-05,264,35,-9.483277591973245
VNM,2010-06,166,17,-9.565573770491797
VNM,2010-07,260,21,-9.617437722419927
VNM,2010-08,690,188,-9.181662870159446
VNM,2010-09,705,55,-9.692105263157908
VNM,2010-10,553,60,-9.54486133768353
VNM,2010-11,552,40,-9.630912162162161
VNM,2010-12,490,83,-9.376090750436305
VNM,2011-01,725,119,-9.313981042654031
VNM,2011-02,482,73,-9.417117117117106
VNM,2011-03,502,129,-9.172741679873223
VNM,2011-04,722,88,-9.54753086419753
VNM,2011-05,582,59,-9.559282371294852
VNM,2011-06,496,254,-8.732000000000008
VNM,2011-07,506,187,-8.948051948051951
VNM,2011-08,482,145,-9.111642743221687
VNM,2011-09,589,40,-9.67408585055643
VNM,2011-10,398,60,-9.435589519650653
VNM,2011-11,602,108,-9.356338028169015
VNM,2011-12,349,37,-9.541450777202067
VNM,2012-01,443,53,-9.478830645161297
VNM,2012-02,429,53,-9.509336099585058
VNM,2012-03,605,62,-9.548725637181409
VNM,2012-04,549,57,-9.566831683168314
VNM,2012-05,893,89,-9.561608961303465
VNM,2012-06,677,67,-9.57258064516129
VNM,2012-07,628,130,-9.23614775725594
VNM,2012-08,659,118,-9.34620334620334
VNM,2012-09,557,72,-9.490461049284583
VNM,2012-10,629,50,-9.610456553755524
VNM,2012-11,688,52,-9.665540540540539
VNM,2012-12,534,117,-9.24039938556067
VNM,2013-01,630,56,-9.602769679300287
VNM,2013-02,507,38,-9.633944954128438
VNM,2013-03,537,150,-9.13391557496361
VNM,2013-04,114,5,-9.735294117647065
VNM,2013-05,132,9,-9.631205673758865
VNM,2013-06,398,98,-9.18951612903226
VNM,2013-07,844,173,-9.283677482792527
VNM,2013-08,894,119,-9.51135241855874
VNM,2013-09,1022,96,-9.60375670840787
VNM,2013-10,1153,103,-9.626592356687894
VNM,2013-11,1241,93,-9.664917541229391
VNM,2013-12,744,50,-9.697732997481108
VNM,2014-01,754,96,-9.498235294117643
VNM,2014-02,722,101,-9.482989064398549
VNM,2014-03,947,120,-9.46954076850984
VNM,2014-04,954,76,-9.62281553398058
VNM,2014-05,2717,1061,-8.929989412387512
VNM,2014-06,958,171,-9.36935341009743
VNM,2014-07,978,186,-9.332044673539516
VNM,2014-08,1639,190,-9.526517222525976
VNM,2014-09,1162,110,-9.60849056603773
VNM,2014-10,1053,215,-9.334779179810726
VNM,2014-11,1374,98,-9.659986413043475
VNM,2014-12,1457,128,-9.444479495268146
VNM,2015-01,1417,106,-9.618516086671043
VNM,2015-02,1113,91,-9.593023255813963
VNM,2015-03,1583,327,-9.307329842931932
VNM,2015-04,2077,290,-9.458808618504449
VNM,2015-05,2146,182,-9.629080756013737
VNM,2015-06,1383,158,-9.501946787800124
VNM,2015-07,2417,157,-9.605283605283612
VNM,2015-08,1608,142,-9.596000000000004
VNM,2015-09,1646,126,-9.635722347629793
VNM,2015-10,1510,106,-9.622834158415843
VNM,2015-11,2150,168,-9.610440034512509
VNM,2015-12,1476,152,-9.588144963144961
VNM,2016-01,1489,344,-9.195853791598472
VNM,2016-02,1472,208,-9.434821428571427
VNM,2016-03,1498,335,-9.256410256410263
VNM,2016-04,1532,187,-9.499127399650968
VNM,2016-05,2944,480,-9.386828271028026
VNM,2016-06,1919,224,-9.514932337844144
VNM,2016-07,1797,357,-9.315227483751157
VNM,2016-08,2391,196,-9.610939311944339
VNM,2016-09,1666,173,-9.538064165307231
VNM,2016-10,1719,175,-9.50844772967265
VNM,2016-11,1866,221,-9.46166746526114
VNM,2016-12,1345,142,-9.51344989912576
VNM,2017-01,1638,321,-9.283563042368554
VNM,2017-02,2226,233,-9.517283448556324
VNM,2017-03,1844,267,-9.427759355755564
VNM,2017-04,1555,254,-9.364842454394696
VNM,2017-05,1775,164,-9.594378545642087
VNM,2017-06,1289,136,-9.535789473684213
VNM,2017-07,2056,109,-9.641339491916858
VNM,2017-08,1491,114,-9.588785046728969
VNM,2017-09,1952,177,-9.613198684828552
VNM,2017-10,1612,112,-9.628770301624133
VNM,2017-11,1969,166,-9.574707259953165
VNM,2017-12,1104,104,-9.548427152317883
VNM,2018-01,1873,142,-9.646153846153851
VNM,2018-02,1583,125,-9.59923887587822
VNM,2018-03,2016,353,-9.32756437315323
VNM,2018-04,1520,217,-9.423431203223952
VNM,2018-05,2201,170,-9.545761282159429
VNM,2018-06,1338,569,-8.849239643418972
VNM,2018-07,1162,321,-9.128792987188131
VNM,2018-08,2633,245,-9.514940931202222
VNM,2018-09,1422,126,-9.54360465116279
VNM,2018-10,1622,187,-9.476782752902162
VNM,2018-11,1449,143,-9.595163316582916
VNM,2018-12,1211,120,-9.53606311044328
VNM,2019-01,1321,158,-9.493576741041242
VNM,2019-02,1388,143,-9.487589810581316
VNM,2019-03,1735,280,-9.354590570719603
VNM,2019-04,1192,126,-9.534901365705611
VNM,2019-05,1906,146,-9.61135477582846
VNM,2019-06,1356,144,-9.510666666666667
VNM,2019-07,1179,123,-9.543778801843315
VNM,2019-08,1326,183,-9.44599072233267
VNM,2019-09,1014,100,-9.551615798922802
VNM,2019-10,1421,152,-9.493006993006993
VNM,2019-11,1618,139,-9.56089926010245
VNM,2019-12,1130,111,-9.576148267526186
VNM,2020-01,1098,127,-9.542448979591837
VNM,2020-02,1028,100,-9.57358156028369
VNM,2020-03,867,107,-9.485112936344969
VNM,2020-04,1038,114,-9.554687500000005
VNM,2020-05,1315,166,-9.531060094530725
VNM,2020-06,1128,283,-9.206945428773922
VNM,2020-07,1010,139,-9.46431679721497
VNM,2020-08,1093,152,-9.485140562248992
VNM,2020-09,1275,122,-9.555118110236227
VNM,2020-10,600,78,-9.468289085545718
VNM,2020-11,553,55,-9.564144736842103
VNM,2020-12,664,99,-9.384665792922675
VNM,2021-01,783,98,-9.479001135073785
VNM,2021-02,824,43,-9.708765859284894
VNM,2021-03,847,132,-9.404494382022474
VNM,2021-04,791,74,-9.608670520231222
VNM,2021-05,1201,109,-9.635496183206104
VNM,2021-06,927,72,-9.644644644644641
VNM,2021-07,869,85,-9.586477987421373
VNM,2021-08,1190,66,-9.7312898089172
VNM,2021-09,1065,83,-9.676829268292687
VNM,2021-10,826,95,-9.536373507057556
VNM,2021-11,898,66,-9.667531120331951
VNM,2021-12,726,71,-9.55771643663739
VNM,2022-01,676,72,-9.561497326203206
VNM,2022-02,577,90,-9.423538230884558
VNM,2022-03,632,129,-9.318659658344286
VNM,2022-04,590,109,-9.384120171673823
VNM,2022-05,887,76,-9.62564901349948
VNM,2022-06,605,68,-9.526002971768206
VNM,2022-07,585,53,-9.580721003134796
VNM,2022-08,644,65,-9.562764456981665
VNM,2022-09,514,44,-9.61200716845878
VNM,2022-10,462,51,-9.571150097465889
VNM,2022-11,559,58,-9.567260940032414
VNM,2022-12,512,62,-9.480836236933795
VNM,2023-01,519,33,-9.66576086956522
VNM,2023-02,514,51,-9.529203539823005
VNM,2023-03,1067,443,-8.879801324503314
VNM,2023-04,1324,237,-9.349455477258168
VNM,2023-05,1429,186,-9.48482972136223
VNM,2023-06,1021,139,-9.471551724137926
VNM,2023-07,995,111,-9.533905967450268
VNM,2023-08,916,109,-9.530731707317074
VNM,2023-09,1198,205,-9.399857448325019
VNM,2023-10,1210,177,-9.474044700793078
VNM,2023-11,1134,146,-9.5
VNM,2023-12,747,81,-9.489734299516908
VNM,2024-01,701,120,-9.412302070645552
VNM,2024-02,655,170,-9.192121212121211
VNM,2024-03,1019,325,-9.073288690476193
VNM,2024-04,947,328,-9.009803921568627
VNM,2024-05,1215,519,-8.889850057670127
VNM,2024-06,593,241,-8.932254196642688
VNM,2024-07,925,167,-9.348443223443224
VNM,2024-08,822,212,-9.210831721470019
VNM,2024-09,606,68,-9.502225519287833
VNM,2024-10,748,92,-9.452380952380953
VNM,2024-11,710,78,-9.501903553299494
VNM,2024-12,498,120,-9.197411003236246
VNM,2025-01,740,80,-9.53170731707317
VNM,2025-02,523,91,-9.355048859934854
VNM,2025-03,611,251,-8.896751740139207
VNM,2025-04,1014,201,-9.30329218106996
VNM,2025-05,907,156,-9.354186265286925
VNM,2025-06,317,64,-9.270341207349082
VNM,2025-07,547,72,-9.433764135702747
VNM,2025-08,619,94,-9.401823281907436
VNM,2025-09,656,104,-9.413815789473684
VNM,2025-10,577,134,-9.227848101265824
VNM,2025-11,717,85,-9.519326683291773
VNM,2025-12,572,68,-9.482812500000003
YEM,1985-01,0,0,
YEM,1985-02,0,0,
YEM,1985-03,0,0,
YEM,1985-04,2,0,-9.75
YEM,1985-05,2,1,-8.833333333333334
YEM,1985-06,3,0,-10.0
YEM,1985-07,2,0,-9.75
YEM,1985-08,1,0,-10.0
YEM,1985-09,0,0,
YEM,1985-10,1,0,-10.0
YEM,1985-11,0,0,
YEM,1985-12,0,1,-6.5
YEM,1986-01,330,3,-9.909909909909915
YEM,1986-02,49,0,-9.96938775510204
YEM,1986-03,5,3,-8.6875
YEM,1986-04,15,0,-9.933333333333334
YEM,1986-05,1,0,-10.0
YEM,1986-06,2,0,-10.0
YEM,1986-07,1,0,-10.0
YEM,1986-08,8,1,-9.61111111111111
YEM,1986-09,10,0,-9.95
YEM,1986-10,3,0,-10.0
YEM,1986-11,5,0,-10.0
YEM,1986-12,12,0,-10.0
YEM,1987-01,3,0,-10.0
YEM,1987-02,2,0,-10.0
YEM,1987-03,0,1,-6.5
YEM,1987-04,0,0,
YEM,1987-05,0,0,
YEM,1987-06,0,0,
YEM,1987-07,0,0,
YEM,1987-08,4,0,-10.0
YEM,1987-09,1,0,-10.0
YEM,1987-10,1,0,-9.0
YEM,1987-11,1,0,-10.0
YEM,1987-12,12,0,-9.666666666666666
YEM,1988-01,3,0,-10.0
YEM,1988-02,1,0,-9.0
YEM,1988-03,1,1,-8.25
YEM,1988-04,15,0,-9.733333333333334
YEM,1988-05,13,0,-9.923076923076923
YEM,1988-06,0,0,
YEM,1988-07,0,0,
YEM,1988-08,0,0,
YEM,1988-09,0,0,
YEM,1988-10,0,0,
YEM,1988-11,1,0,-10.0
YEM,1988-12,0,0,
YEM,1989-01,1,0,-10.0
YEM,1989-02,0,0,
YEM,1989-03,2,0,-10.0
YEM,1989-04,1,1,-8.25
YEM,1989-05,0,0,
YEM,1989-06,0,0,
YEM,1989-07,5,0,-9.6
YEM,1989-08,1,0,-9.0
YEM,1989-09,4,0,-10.0
YEM,1989-10,3,0,-10.0
YEM,1989-11,0,0,
YEM,1989-12,1,0,-9.5
YEM,1990-01,0,0,
YEM,1990-02,0,0,
YEM,1990-03,7,0,-10.0
YEM,1990-04,0,1,-7.5
YEM,1990-05,2,1,-8.833333333333334
YEM,1990-06,3,0,-10.0
YEM,1990-07,0,0,
YEM,1990-08,13,50,-7.22222222222222
YEM,1990-09,0,2,-6.5
YEM,1990-10,5,1,-9.083333333333334
YEM,1990-11,2,1,-8.833333333333334
YEM,1990-12,0,0,
YEM,1991-01,13,24,-7.405405405405405
YEM,1991-02,18,5,-9.06521739130435
YEM,1991-03,2,0,-10.0
YEM,1991-04,5,0,-10.0
YEM,1991-05,4,2,-8.5
YEM,1991-06,15,0,-9.333333333333334
YEM,1991-07,5,0,-9.799999999999999
YEM,1991-08,0,0,
YEM,1991-09,3,0,-10.0
YEM,1991-10,1,0,-10.0
YEM,1991-11,1,4,-7.2
YEM,1991-12,3,0,-10.0
YEM,1992-01,0,1,-6.5
YEM,1992-02,0,0,
YEM,1992-03,0,0,
YEM,1992-04,33,2,-9.228571428571426
YEM,1992-05,8,1,-9.5
YEM,1992-06,8,0,-10.0
YEM,1992-07,1,0,-10.0
YEM,1992-08,4,0,-9.5
YEM,1992-09,4,0,-10.0
YEM,1992-10,0,0,
YEM,1992-11,0,0,
YEM,1992-12,33,6,-9.371794871794872
YEM,1993-01,9,0,-10.0
YEM,1993-02,11,2,-9.0
YEM,1993-03,7,0,-9.857142857142858
YEM,1993-04,9,0,-9.777777777777779
YEM,1993-05,25,0,-9.34
YEM,1993-06,1,0,-10.0
YEM,1993-07,14,6,-8.799999999999999
YEM,1993-08,1,1,-8.25
YEM,1993-09,11,0,-10.0
YEM,1993-10,2,0,-10.0
YEM,1993-11,60,0,-9.199999999999998
YEM,1993-12,26,0,-9.673076923076922
YEM,1994-01,32,2,-9.38235294117647
YEM,1994-02,98,1,-9.702020202020202
YEM,1994-03,42,2,-9.647727272727275
YEM,1994-04,86,0,-9.94186046511628
YEM,1994-05,491,5,-9.91834677419355
YEM,1994-06,533,5,-9.88568773234201
YEM,1994-07,304,45,-9.487106017191973
YEM,1994-08,13,0,-10.0
YEM,1994-09,31,4,-9.514285714285716
YEM,1994-10,2,0,-9.25
YEM,1994-11,5,0,-10.0
YEM,1994-12,45,0,-9.977777777777776
YEM,1995-01,47,2,-9.83673469387755
YEM,1995-02,17,0,-10.0
YEM,1995-03,19,7,-8.903846153846155
YEM,1995-04,13,2,-9.533333333333333
YEM,1995-05,17,4,-9.238095238095237
YEM,1995-06,11,0,-10.0
YEM,1995-07,23,0,-9.456521739130435
YEM,1995-08,8,5,-8.653846153846155
YEM,1995-09,20,0,-9.875
YEM,1995-10,7,0,-10.0
YEM,1995-11,5,0,-10.0
YEM,1995-12,117,4,-9.789256198347102
YEM,1996-01,96,1,-9.520618556701029
YEM,1996-02,39,1,-9.775
YEM,1996-03,9,0,-9.777777777777779
YEM,1996-04,8,0,-9.75
YEM,1996-05,53,0,-9.820754716981131
YEM,1996-06,22,2,-9.3125
YEM,1996-07,14,4,-9.222222222222221
YEM,1996-08,53,4,-9.736842105263156
YEM,1996-09,19,0,-9.894736842105264
YEM,1996-10,36,3,-9.08974358974359
YEM,1996-11,23,2,-9.320000000000002
YEM,1996-12,56,0,-9.39285714285715
YEM,1997-01,31,1,-9.6875
YEM,1997-02,18,4,-8.613636363636363
YEM,1997-03,116,11,-9.078740157480317
YEM,1997-04,111,34,-9.027586206896553
YEM,1997-05,28,2,-9.700000000000003
YEM,1997-06,3,0,-9.0
YEM,1997-07,29,2,-9.403225806451612
YEM,1997-08,53,4,-9.087719298245611
YEM,1997-09,13,8,-8.571428571428571
YEM,1997-10,75,20,-8.689473684210526
YEM,1997-11,65,5,-9.45
YEM,1997-12,41,4,-9.655555555555557
YEM,1998-01,51,1,-9.35576923076923
YEM,1998-02,41,4,-9.155555555555553
YEM,1998-03,38,6,-9.352272727272728
YEM,1998-04,122,4,-9.222222222222227
YEM,1998-05,43,2,-9.466666666666667
YEM,1998-06,180,41,-9.305429864253396
YEM,1998-07,164,13,-9.63276836158192
YEM,1998-08,35,2,-9.770270270270268
YEM,1998-09,69,4,-9.76027397260274
YEM,1998-10,138,3,-9.755319148936168
YEM,1998-11,87,0,-9.982758620689651
YEM,1998-12,316,18,-9.447604790419161
YEM,1999-01,381,19,-9.306250000000002
YEM,1999-02,138,0,-9.594202898550725
YEM,1999-03,51,2,-9.490566037735848
YEM,1999-04,36,4,-9.525000000000002
YEM,1999-05,73,0,-9.691780821917808
YEM,1999-06,89,1,-9.872222222222225
YEM,1999-07,84,12,-9.057291666666668
YEM,1999-08,158,10,-9.47916666666667
YEM,1999-09,65,19,-9.101190476190478
YEM,1999-10,112,6,-9.457627118644066
YEM,1999-11,56,2,-9.689655172413792
YEM,1999-12,28,4,-9.484375000000002
YEM,2000-01,94,0,-9.425531914893622
YEM,2000-02,57,4,-9.368852459016395
YEM,2000-03,112,8,-9.175000000000002
YEM,2000-04,52,5,-9.526315789473689
YEM,2000-05,80,10,-9.5
YEM,2000-06,122,2,-9.69354838709677
YEM,2000-07,42,7,-9.367346938775507
YEM,2000-08,49,0,-9.816326530612244
YEM,2000-09,26,4,-9.349999999999996
YEM,2000-10,286,25,-9.618971061093244
YEM,2000-11,117,3,-9.629166666666663
YEM,2000-12,24,2,-9.615384615384615
YEM,2001-01,137,12,-9.389261744966444
YEM,2001-02,127,0,-9.913385826771647
YEM,2001-03,33,6,-9.474358974358971
YEM,2001-04,69,2,-9.73943661971831
YEM,2001-05,74,7,-9.586419753086416
YEM,2001-06,98,4,-9.632352941176467
YEM,2001-07,77,3,-9.718749999999998
YEM,2001-08,71,0,-9.563380281690138
YEM,2001-09,82,4,-9.627906976744189
YEM,2001-10,76,15,-9.302197802197805
YEM,2001-11,50,0,-9.67
YEM,2001-12,199,1,-9.805000000000003
YEM,2002-01,105,0,-9.971428571428566
YEM,2002-02,71,4,-9.766666666666667
YEM,2002-03,89,19,-9.314814814814815
YEM,2002-04,22,14,-8.500000000000002
YEM,2002-05,56,1,-9.842105263157897
YEM,2002-06,38,6,-9.511363636363638
YEM,2002-07,70,11,-9.425925925925927
YEM,2002-08,39,1,-9.774999999999999
YEM,2002-09,111,0,-9.86936936936937
YEM,2002-10,150,0,-9.819999999999995
YEM,2002-11,264,0,-9.962121212121215
YEM,2002-12,280,13,-9.786689419795216
YEM,2003-01,135,13,-9.655405405405403
YEM,2003-02,70,4,-9.722972972972975
YEM,2003-03,134,67,-8.84577114427861
YEM,2003-04,112,17,-9.418604651162795
YEM,2003-05,126,2,-9.816406250000002
YEM,2003-06,139,3,-9.823943661971828
YEM,2003-07,76,1,-9.870129870129865
YEM,2003-08,79,0,-9.898734177215191
YEM,2003-09,79,4,-9.722891566265064
YEM,2003-10,87,2,-9.898876404494379
YEM,2003-11,73,4,-9.759740259740258
YEM,2003-12,104,0,-9.83173076923077
YEM,2004-01,92,2,-9.904255319148936
YEM,2004-02,35,4,-9.602564102564102
YEM,2004-03,221,30,-9.490039840637452
YEM,2004-04,83,2,-9.84705882352941
YEM,2004-05,107,10,-9.559829059829058
YEM,2004-06,154,7,-9.723602484472046
YEM,2004-07,111,0,-9.959459459459458
YEM,2004-08,160,3,-9.800613496932513
YEM,2004-09,77,4,-9.734567901234565
YEM,2004-10,22,1,-9.826086956521738
YEM,2004-11,16,4,-9.3
YEM,2004-12,95,0,-9.810526315789476
YEM,2005-01,32,8,-9.2375
YEM,2005-02,51,2,-9.886792452830186
YEM,2005-03,124,11,-9.637037037037036
YEM,2005-04,126,1,-9.814960629921261
YEM,2005-05,68,5,-9.691780821917803
YEM,2005-06,51,2,-9.830188679245284
YEM,2005-07,80,22,-9.176470588235299
YEM,2005-08,48,8,-9.312500000000002
YEM,2005-09,23,0,-9.826086956521738
YEM,2005-10,24,2,-9.53846153846154
YEM,2005-11,82,4,-9.62790697674419
YEM,2005-12,80,4,-9.315476190476192
YEM,2006-01,118,6,-9.254032258064514
YEM,2006-02,111,3,-9.785087719298247
YEM,2006-03,49,8,-9.219298245614036
YEM,2006-04,48,1,-9.857142857142858
YEM,2006-05,28,2,-9.633333333333335
YEM,2006-06,55,6,-9.49180327868852
YEM,2006-07,32,4,-9.555555555555555
YEM,2006-08,33,5,-9.513157894736842
YEM,2006-09,297,30,-9.428134556574928
YEM,2006-10,83,0,-9.939759036144581
YEM,2006-11,66,6,-9.66666666666667
YEM,2006-12,117,5,-9.766393442622949
YEM,2007-01,98,2,-9.884999999999994
YEM,2007-02,160,8,-9.767857142857139
YEM,2007-03,285,21,-9.6797385620915
YEM,2007-04,162,5,-9.742514970059881
YEM,2007-05,311,6,-9.815457413249218
YEM,2007-06,364,10,-9.872994652406417
YEM,2007-07,454,4,-9.924672489082973
YEM,2007-08,198,33,-9.450216450216455
YEM,2007-09,108,20,-9.378906250000004
YEM,2007-10,116,9,-9.732000000000001
YEM,2007-11,147,0,-9.901360544217686
YEM,2007-12,124,8,-9.549242424242424
YEM,2008-01,396,8,-9.831683168316832
YEM,2008-02,193,18,-9.599526066350712
YEM,2008-03,312,10,-9.763975155279505
YEM,2008-04,488,39,-9.663187855787475
YEM,2008-05,563,10,-9.853403141361259
YEM,2008-06,222,7,-9.805676855895197
YEM,2008-07,305,17,-9.745341614906835
YEM,2008-08,323,10,-9.82882882882883
YEM,2008-09,563,12,-9.822608695652173
YEM,2008-10,244,3,-9.81174089068826
YEM,2008-11,319,48,-9.392370572207085
YEM,2008-12,337,74,-9.07785888077859
YEM,2009-01,697,50,-9.552878179384203
YEM,2009-02,272,34,-9.499999999999995
YEM,2009-03,952,36,-9.80566801619433
YEM,2009-04,682,51,-9.543656207366986
YEM,2009-05,678,102,-9.439743589743594
YEM,2009-06,1346,59,-9.567259786476862
YEM,2009-07,677,129,-9.360421836228289
YEM,2009-08,1660,34,-9.80726092089729
YEM,2009-09,2469,55,-9.855190174326466
YEM,2009-10,1522,101,-9.717806531115224
YEM,2009-11,2496,47,-9.799842705465991
YEM,2009-12,3722,86,-9.807379201680666
YEM,2010-01,5640,341,-9.724962380872766
YEM,2010-02,1593,79,-9.75418660287081
YEM,2010-03,600,73,-9.581723625557212
YEM,2010-04,600,46,-9.66176470588235
YEM,2010-05,637,23,-9.635606060606058
YEM,2010-06,720,25,-9.77852348993289
YEM,2010-07,1115,28,-9.804899387576551
YEM,2010-08,1922,11,-9.889549922400423
YEM,2010-09,1621,41,-9.78910950661853
YEM,2010-10,2314,49,-9.799619128226832
YEM,2010-11,1529,57,-9.781210592686003
YEM,2010-12,842,73,-9.582513661202183
YEM,2011-01,1210,713,-8.63260530421217
YEM,2011-02,3440,2740,-8.459061488673141
YEM,2011-03,5701,2465,-8.91770756796474
YEM,2011-04,4467,1818,-8.980429594272081
YEM,2011-05,4777,936,-9.35182916156135
YEM,2011-06,6106,875,-9.509310986964623
YEM,2011-07,4055,490,-9.539823982398234
YEM,2011-08,2663,281,-9.591202445652163
YEM,2011-09,5373,809,-9.49773536072468
YEM,2011-10,4008,717,-9.428677248677255
YEM,2011-11,2648,467,-9.416853932584269
YEM,2011-12,2601,536,-9.353044309850164
YEM,2012-01,2225,401,-9.340060929169844
YEM,2012-02,2293,531,-9.296211048158646
YEM,2012-03,4133,312,-9.625871766029245
YEM,2012-04,4501,195,-9.7232751277683
YEM,2012-05,5559,201,-9.773524305555556
YEM,2012-06,3327,141,-9.75461361014995
YEM,2012-07,1776,163,-9.537648272305315
YEM,2012-08,1754,117,-9.663281667557461
YEM,2012-09,2979,962,-9.173433138797261
YEM,2012-10,1507,59,-9.78128991060026
YEM,2012-11,818,93,-9.562019758507134
YEM,2012-12,1426,85,-9.695565850430176
YEM,2013-01,1128,101,-9.59886086248983
YEM,2013-02,1061,113,-9.554088586030666
YEM,2013-03,700,106,-9.454714640198508
YEM,2013-04,309,39,-9.517241379310343
YEM,2013-05,442,38,-9.475000000000007
YEM,2013-06,1154,118,-9.602201257861635
YEM,2013-07,1300,131,-9.438504542278121
YEM,2013-08,3510,146,-9.761077680525162
YEM,2013-09,2277,102,-9.76712904581757
YEM,2013-10,2047,87,-9.731724461105907
YEM,2013-11,1964,69,-9.75086079685195
YEM,2013-12,3306,167,-9.694932335156919
YEM,2014-01,2228,105,-9.727818259751398
YEM,2014-02,2323,128,-9.620155038759696
YEM,2014-03,2278,134,-9.662935323383088
YEM,2014-04,3735,92,-9.774366344395093
YEM,2014-05,5230,75,-9.811215834118759
YEM,2014-06,2494,141,-9.746489563567373
YEM,2014-07,2209,94,-9.750976986539303
YEM,2014-08,2618,277,-9.564939550949909
YEM,2014-09,4415,548,-9.551380213580495
YEM,2014-10,4099,415,-9.601683650863983
YEM,2014-11,2653,199,-9.65988779803646
YEM,2014-12,5184,161,-9.70084190832553
YEM,2015-01,6405,893,-9.46348314606742
YEM,2015-02,3248,623,-9.288297597520021
YEM,2015-03,9175,609,-9.676257154538023
YEM,2015-04,12369,644,-9.731191885038037
YEM,2015-05,7460,262,-9.802188552188555
YEM,2015-06,5654,119,-9.849991338991853
YEM,2015-07,5412,115,-9.843857427175685
YEM,2015-08,5694,259,-9.698471358978669
YEM,2015-09,6657,245,-9.797232686177932
YEM,2015-10,4753,240,-9.751151612257168
YEM,2015-11,3294,202,-9.702374141876433
YEM,2015-12,5803,243,-9.779358253390672
YEM,2016-01,5512,500,-9.618762475049897
YEM,2016-02,3771,171,-9.763064434297304
YEM,2016-03,5044,243,-9.70730092680158
YEM,2016-04,4145,283,-9.666553748870824
YEM,2016-05,3562,236,-9.686545550289628
YEM,2016-06,2187,78,-9.778145695364238
YEM,2016-07,2793,86,-9.800104202848209
YEM,2016-08,5233,117,-9.838598130841117
YEM,2016-09,3573,101,-9.79409363091998
YEM,2016-10,6560,200,-9.82758875739645
YEM,2016-11,3031,102,-9.787424194063199
YEM,2016-12,3442,86,-9.79407596371882
YEM,2017-01,5130,244,-9.726553777446961
YEM,2017-02,6156,227,-9.793357355475486
YEM,2017-03,5685,211,-9.799779511533247
YEM,2017-04,2525,124,-9.741411853529634
YEM,2017-05,2453,127,-9.753682170542636
YEM,2017-06,2472,65,-9.766850610957823
YEM,2017-07,1664,93,-9.69920318725099
YEM,2017-08,2452,80,-9.77823854660347
YEM,2017-09,1988,90,-9.621270452358035
YEM,2017-10,1897,90,-9.73427277302466
YEM,2017-11,3910,76,-9.867160060210738
YEM,2017-12,5296,257,-9.776157032234826
YEM,2018-01,3085,131,-9.764769900497512
