country_iso3,year_month,food_price_anomaly,food_price_anomaly_log,food_cpi_acceleration,food_price_spike
SAU,2015-07,1.0012031262664032,0.001202403089986964,-0.0025007924922118008,0
SAU,2015-08,1.0017013869673808,0.0016999412481606448,-0.002482087172811287,0
SAU,2015-09,1.002207747467807,0.0022053139744006712,7.35120882027207e-05,0
SAU,2015-10,1.0073153874757144,0.0072887598110197,0.0012687175799186434,0
SAU,2015-11,1.008586237088827,0.008549585008023896,-0.006453058623550834,0
SAU,2015-12,1.0017729181021038,0.0017713483379071119,0.002252931937966829,0
SAU,2016-01,1.001829803847427,0.0018281317957405865,0.0004962313656615702,0
SAU,2016-02,0.9992975397501026,-0.0007027070907027447,-0.0005824963237803793,0
SAU,2016-03,0.9939731794865874,-0.006045055097454524,-0.006414597170040892,0
SAU,2016-04,0.9887831603706545,-0.011280222793212832,-0.00263153249846948,0
SAU,2016-05,0.9910651495048598,-0.008975005637566685,-0.007741762437812327,0
SAU,2016-06,0.985839876556234,-0.014261334569113649,0.002357352620085962,0
SAU,2016-07,0.9894545429679019,-0.010601454390516487,0.00011187546407254167,0
SAU,2016-08,0.9916908203311523,-0.00834389333067856,-0.004296663660786404,0
SAU,2016-09,0.9896581974559182,-0.01039565056279569,-0.0009781795711603092,0
SAU,2016-10,0.9956068855696198,-0.004402792512595595,-0.004439634453676011,0
SAU,2016-11,0.994733114238298,-0.005280804698994975,0.0008248028632006354,0
SAU,2016-12,0.9906030092752349,-0.009441421001769059,-0.006747268811655549,0
SAU,2017-01,0.9863258213827578,-0.01376853131544565,-0.0035974456228676788,0
SAU,2017-02,0.9830188259103381,-0.017127007532764707,0.010776392650421296,0
SAU,2017-03,0.9905629660174425,-0.009481844932219333,0.006820376948568074,0
SAU,2017-04,0.993057225841838,-0.006966987350901771,0.005171164591326494,0
SAU,2017-05,1.0007247862265793,0.0007245236958869852,0.004024454531856514,0
SAU,2017-06,0.9986581391081735,-0.0013427619933451655,0.00041088212164241966,0
SAU,2017-07,1.0020594987525369,0.0020573808923028416,-0.0011854075575521428,0
SAU,2017-08,1.0025610591967697,0.0025577852732816112,0.003465328032946524,0
SAU,2017-09,1.0027701880877686,0.00276635818814564,-0.0006829779461242635,0
SAU,2017-10,1.006843846472916,0.00682053366140301,-0.00010829001322665288,0
